Country_Name,Country_Code,Year,Population
Lithuania,LTU,1997,3575137
Lithuania,LTU,1998,3549331
Lithuania,LTU,1999,3524238
Lithuania,LTU,2000,3499536
Lithuania,LTU,2001,3470818
Lithuania,LTU,2002,3443067
Lithuania,LTU,2003,3415213
Lithuania,LTU,2004,3377075
Lithuania,LTU,2005,3322528
Lithuania,LTU,2006,3269909
Lithuania,LTU,2007,3231294
Lithuania,LTU,2008,3198231
Lithuania,LTU,2009,3162916
Lithuania,LTU,2010,3097282
Lithuania,LTU,2011,3028115
Lithuania,LTU,2012,2987773
Lithuania,LTU,2013,2957689
Lithuania,LTU,2014,2932367
Lithuania,LTU,2015,2904910
Lithuania,LTU,2016,2868231
Lithuania,LTU,2017,2828403
Lithuania,LTU,2018,2801543
Lithuania,LTU,2019,2794137
Lithuania,LTU,2020,2794885
Lithuania,LTU,2021,2800839
Luxembourg,LUX,1961,316845
Luxembourg,LUX,1962,320750
Luxembourg,LUX,1963,324100
Luxembourg,LUX,1964,327750
Luxembourg,LUX,1965,331500
Luxembourg,LUX,1966,333895
Luxembourg,LUX,1967,334995
Luxembourg,LUX,1968,335850
Luxembourg,LUX,1969,337500
Luxembourg,LUX,1970,339171
Luxembourg,LUX,1971,342421
Luxembourg,LUX,1972,346600
Luxembourg,LUX,1973,350450
Luxembourg,LUX,1974,355050
Luxembourg,LUX,1975,358950
Luxembourg,LUX,1976,360731
Luxembourg,LUX,1977,361358
Luxembourg,LUX,1978,362007
Luxembourg,LUX,1979,362856
Luxembourg,LUX,1980,364150
Luxembourg,LUX,1981,365225
Luxembourg,LUX,1982,365525
Luxembourg,LUX,1983,365622
Luxembourg,LUX,1984,365998
Luxembourg,LUX,1985,366706
Luxembourg,LUX,1986,368355
Luxembourg,LUX,1987,370750
Luxembourg,LUX,1988,373450
Luxembourg,LUX,1989,377100
Luxembourg,LUX,1990,381850
Luxembourg,LUX,1991,387000
Luxembourg,LUX,1992,392175
Luxembourg,LUX,1993,397475
Luxembourg,LUX,1994,402925
Luxembourg,LUX,1995,408625
Luxembourg,LUX,1996,414225
Luxembourg,LUX,1997,419450
Luxembourg,LUX,1998,424700
Luxembourg,LUX,1999,430475
Luxembourg,LUX,2000,436300
Luxembourg,LUX,2001,441525
Luxembourg,LUX,2002,446175
Luxembourg,LUX,2003,451630
Luxembourg,LUX,2004,458095
Luxembourg,LUX,2005,465158
Luxembourg,LUX,2006,472637
Luxembourg,LUX,2007,479993
Luxembourg,LUX,2008,488650
Luxembourg,LUX,2009,497783
Luxembourg,LUX,2010,506953
Luxembourg,LUX,2011,518347
Luxembourg,LUX,2012,530946
Luxembourg,LUX,2013,543360
Luxembourg,LUX,2014,556319
Luxembourg,LUX,2015,569604
Luxembourg,LUX,2016,582014
Luxembourg,LUX,2017,596336
Luxembourg,LUX,2018,607950
Luxembourg,LUX,2019,620001
Luxembourg,LUX,2020,630419
Luxembourg,LUX,2021,640064
Latvia,LVA,1961,2152681
Latvia,LVA,1962,2181586
Latvia,LVA,1963,2210919
Latvia,LVA,1964,2240623
Latvia,LVA,1965,2265919
Latvia,LVA,1966,2283217
Latvia,LVA,1967,2301220
Latvia,LVA,1968,2323619
Latvia,LVA,1969,2343173
Latvia,LVA,1970,2359164
Latvia,LVA,1971,2376389
Latvia,LVA,1972,2395674
Latvia,LVA,1973,2415819
Latvia,LVA,1974,2437186
Latvia,LVA,1975,2456130
Latvia,LVA,1976,2470989
Latvia,LVA,1977,2485073
Latvia,LVA,1978,2497921
Latvia,LVA,1979,2505953
Latvia,LVA,1980,2511701
Latvia,LVA,1981,2519421
Latvia,LVA,1982,2531080
Latvia,LVA,1983,2546011
Latvia,LVA,1984,2562047
Latvia,LVA,1985,2578873
Latvia,LVA,1986,2599892
Latvia,LVA,1987,2626583
Latvia,LVA,1988,2653434
Latvia,LVA,1989,2666955
Latvia,LVA,1990,2663151
Latvia,LVA,1991,2650581
Latvia,LVA,1992,2614338
Latvia,LVA,1993,2563290
Latvia,LVA,1994,2520742
Latvia,LVA,1995,2485056
Latvia,LVA,1996,2457222
Latvia,LVA,1997,2432851
Latvia,LVA,1998,2410019
Latvia,LVA,1999,2390482
Latvia,LVA,2000,2367550
Latvia,LVA,2001,2337170
Latvia,LVA,2002,2310173
Latvia,LVA,2003,2287955
Latvia,LVA,2004,2263122
Latvia,LVA,2005,2238799
Latvia,LVA,2006,2218357
Latvia,LVA,2007,2200325
Latvia,LVA,2008,2177322
Latvia,LVA,2009,2141669
Latvia,LVA,2010,2097555
Latvia,LVA,2011,2059709
Latvia,LVA,2012,2034319
Latvia,LVA,2013,2012647
Latvia,LVA,2014,1993782
Latvia,LVA,2015,1977527
Latvia,LVA,2016,1959537
Latvia,LVA,2017,1942248
Latvia,LVA,2018,1927174
Latvia,LVA,2019,1913822
Latvia,LVA,2020,1900449
Latvia,LVA,2021,1884490
Malta,MLT,1961,325250
Malta,MLT,1962,323900
Malta,MLT,1963,322550
Malta,MLT,1964,321250
Malta,MLT,1965,318800
Malta,MLT,1966,315200
Malta,MLT,1967,311550
Malta,MLT,1968,307900
Malta,MLT,1969,304300
Malta,MLT,1970,302650
Malta,MLT,1971,302700
Malta,MLT,1972,302450
Malta,MLT,1973,302200
Malta,MLT,1974,301996
Malta,MLT,1975,304222
Malta,MLT,1976,305774
Malta,MLT,1977,306970
Malta,MLT,1978,310182
Malta,MLT,1979,313342
Malta,MLT,1980,316645
Malta,MLT,1981,318982
Malta,MLT,1982,325898
Malta,MLT,1983,330524
Malta,MLT,1984,330593
Malta,MLT,1985,336452
Malta,MLT,1986,342121
Malta,MLT,1987,344485
Malta,MLT,1988,347325
Malta,MLT,1989,350722
Malta,MLT,1990,354170
Malta,MLT,1991,363845
Malta,MLT,1992,367618
Malta,MLT,1993,371308
Malta,MLT,1994,374797
Malta,MLT,1995,377419
Malta,MLT,1996,379905
Malta,MLT,1997,382791
Malta,MLT,1998,385287
Malta,MLT,1999,387578
Malta,MLT,2000,390087
Malta,MLT,2001,393028
Malta,MLT,2002,395969
Malta,MLT,2003,398582
Malta,MLT,2004,401268
Malta,MLT,2005,403834
Malta,MLT,2006,405308
Malta,MLT,2007,406724
Malta,MLT,2008,409379
Malta,MLT,2009,412477
Malta,MLT,2010,414508
Malta,MLT,2011,416268
Malta,MLT,2012,420028
Malta,MLT,2013,425967
Malta,MLT,2014,434558
Malta,MLT,2015,445053
Malta,MLT,2016,455356
Malta,MLT,2017,467999
Malta,MLT,2018,484630
Malta,MLT,2019,504062
Malta,MLT,2020,515332
Malta,MLT,2021,518536
Netherlands,NLD,1961,11638712
Netherlands,NLD,1962,11805689
Netherlands,NLD,1963,11965966
Netherlands,NLD,1964,12127120
Netherlands,NLD,1965,12294732
Netherlands,NLD,1966,12456251
Netherlands,NLD,1967,12598201
Netherlands,NLD,1968,12729721
Netherlands,NLD,1969,12877984
Netherlands,NLD,1970,13038526
Netherlands,NLD,1971,13194497
Netherlands,NLD,1972,13328593
Netherlands,NLD,1973,13439322
Netherlands,NLD,1974,13545056
Netherlands,NLD,1975,13666335
Netherlands,NLD,1976,13774037
Netherlands,NLD,1977,13856185
Netherlands,NLD,1978,13941700
Netherlands,NLD,1979,14038270
Netherlands,NLD,1980,14149800
Netherlands,NLD,1981,14247208
Netherlands,NLD,1982,14312690
Netherlands,NLD,1983,14367070
Netherlands,NLD,1984,14424211
Netherlands,NLD,1985,14491632
Netherlands,NLD,1986,14572278
Netherlands,NLD,1987,14665037
Netherlands,NLD,1988,14760094
Netherlands,NLD,1989,14848907
Netherlands,NLD,1990,14951510
Netherlands,NLD,1991,15069798
Netherlands,NLD,1992,15184166
Netherlands,NLD,1993,15290368
Netherlands,NLD,1994,15382838
Netherlands,NLD,1995,15459006
Netherlands,NLD,1996,15530498
Netherlands,NLD,1997,15610650
Netherlands,NLD,1998,15707209
Netherlands,NLD,1999,15812088
Netherlands,NLD,2000,15925513
Netherlands,NLD,2001,16046180
Netherlands,NLD,2002,16148929
Netherlands,NLD,2003,16225302
Netherlands,NLD,2004,16281779
Netherlands,NLD,2005,16319868
Netherlands,NLD,2006,16346101
Netherlands,NLD,2007,16381696
Netherlands,NLD,2008,16445593
Netherlands,NLD,2009,16530388
Netherlands,NLD,2010,16615394
Netherlands,NLD,2011,16693074
Netherlands,NLD,2012,16754962
Netherlands,NLD,2013,16804432
Netherlands,NLD,2014,16865008
Netherlands,NLD,2015,16939923
Netherlands,NLD,2016,17030314
Netherlands,NLD,2017,17131296
Netherlands,NLD,2018,17231624
Netherlands,NLD,2019,17344874
Netherlands,NLD,2020,17441500
Netherlands,NLD,2021,17533044
Norway,NOR,1961,3609800
Norway,NOR,1962,3638918
Norway,NOR,1963,3666537
Norway,NOR,1964,3694339
Norway,NOR,1965,3723168
Norway,NOR,1966,3753012
Norway,NOR,1967,3784539
Norway,NOR,1968,3816486
Norway,NOR,1969,3847707
Norway,NOR,1970,3875763
Norway,NOR,1971,3903039
Norway,NOR,1972,3933004
Norway,NOR,1973,3960612
Norway,NOR,1974,3985258
Norway,NOR,1975,4007313
Norway,NOR,1976,4026152
Norway,NOR,1977,4043205
Norway,NOR,1978,4058671
Norway,NOR,1979,4072517
Norway,NOR,1980,4085620
Norway,NOR,1981,4099702
Norway,NOR,1982,4114787
Norway,NOR,1983,4128432
Norway,NOR,1984,4140099
Norway,NOR,1985,4152516
Norway,NOR,1986,4167354
Norway,NOR,1987,4186905
Norway,NOR,1988,4209488
Norway,NOR,1989,4226901
Norway,NOR,1990,4241473
Norway,NOR,1991,4261732
Norway,NOR,1992,4286401
Norway,NOR,1993,4311991
Norway,NOR,1994,4336613
Norway,NOR,1995,4359184
Norway,NOR,1996,4381336
Norway,NOR,1997,4405157
Norway,NOR,1998,4431464
Norway,NOR,1999,4461913
Norway,NOR,2000,4490967
Norway,NOR,2001,4513751
Norway,NOR,2002,4538159
Norway,NOR,2003,4564855
Norway,NOR,2004,4591910
Norway,NOR,2005,4623291
Norway,NOR,2006,4660677
Norway,NOR,2007,4709153
Norway,NOR,2008,4768212
Norway,NOR,2009,4828726
Norway,NOR,2010,4889252
Norway,NOR,2011,4953088
Norway,NOR,2012,5018573
Norway,NOR,2013,5079623
Norway,NOR,2014,5137232
Norway,NOR,2015,5188607
Norway,NOR,2016,5234519
Norway,NOR,2017,5276968
Norway,NOR,2018,5311916
Norway,NOR,2019,5347896
Norway,NOR,2020,5379475
Norway,NOR,2021,5408320
New Zealand,NZL,1961,2419700
New Zealand,NZL,1962,2482000
New Zealand,NZL,1963,2531800
New Zealand,NZL,1964,2585400
New Zealand,NZL,1965,2628400
New Zealand,NZL,1966,2675900
New Zealand,NZL,1967,2724100
New Zealand,NZL,1968,2748100
New Zealand,NZL,1969,2772800
New Zealand,NZL,1970,2810700
New Zealand,NZL,1971,2853000
New Zealand,NZL,1972,2903900
New Zealand,NZL,1973,2961300
New Zealand,NZL,1974,3023700
New Zealand,NZL,1975,3083100
New Zealand,NZL,1976,3110500
New Zealand,NZL,1977,3120200
New Zealand,NZL,1978,3121200
New Zealand,NZL,1979,3109000
New Zealand,NZL,1980,3112900
New Zealand,NZL,1981,3124900
New Zealand,NZL,1982,3156100
New Zealand,NZL,1983,3199300
New Zealand,NZL,1984,3227100
New Zealand,NZL,1985,3247100
New Zealand,NZL,1986,3246300
New Zealand,NZL,1987,3274400
New Zealand,NZL,1988,3283400
New Zealand,NZL,1989,3299200
New Zealand,NZL,1990,3329800
New Zealand,NZL,1991,3495100
New Zealand,NZL,1992,3531700
New Zealand,NZL,1993,3572200
New Zealand,NZL,1994,3620000
New Zealand,NZL,1995,3673400
New Zealand,NZL,1996,3732000
New Zealand,NZL,1997,3781300
New Zealand,NZL,1998,3815000
New Zealand,NZL,1999,3835100
New Zealand,NZL,2000,3857700
New Zealand,NZL,2001,3880500
New Zealand,NZL,2002,3948500
New Zealand,NZL,2003,4027200
New Zealand,NZL,2004,4087500
New Zealand,NZL,2005,4133900
New Zealand,NZL,2006,4184600
New Zealand,NZL,2007,4223800
New Zealand,NZL,2008,4259800
New Zealand,NZL,2009,4302600
New Zealand,NZL,2010,4350700
New Zealand,NZL,2011,4384000
New Zealand,NZL,2012,4408100
New Zealand,NZL,2013,4442100
New Zealand,NZL,2014,4516500
New Zealand,NZL,2015,4609400
New Zealand,NZL,2016,4714100
New Zealand,NZL,2017,4813600
New Zealand,NZL,2018,4900600
New Zealand,NZL,2019,4979200
New Zealand,NZL,2020,5090200
New Zealand,NZL,2021,5122600
Poland,POL,1961,29964000
Poland,POL,1962,30308500
Poland,POL,1963,30712000
Poland,POL,1964,31139450
Poland,POL,1965,31444950
Poland,POL,1966,31681000
Poland,POL,1967,31987155
Poland,POL,1968,32294655
Poland,POL,1969,32548300
Poland,POL,1970,32664300
Poland,POL,1971,32783500
Poland,POL,1972,33055650
Poland,POL,1973,33357200
Poland,POL,1974,33678899
Poland,POL,1975,34015199
Poland,POL,1976,34356300
Poland,POL,1977,34689050
Poland,POL,1978,34965600
Poland,POL,1979,35247217
Poland,POL,1980,35574150
Poland,POL,1981,35898587
Poland,POL,1982,36230481
Poland,POL,1983,36571808
Poland,POL,1984,36904134
Poland,POL,1985,37201885
Poland,POL,1986,37456119
Poland,POL,1987,37668045
Poland,POL,1988,37824487
Poland,POL,1989,37961529
Poland,POL,1990,38110782
Poland,POL,1991,38246193
Poland,POL,1992,38363667
Poland,POL,1993,38461408
Poland,POL,1994,38542652
Poland,POL,1995,38594998
Poland,POL,1996,38624370
Poland,POL,1997,38649660
Poland,POL,1998,38663481
Poland,POL,1999,38660271
Poland,POL,2000,38258629
Poland,POL,2001,38248076
Poland,POL,2002,38230364
Poland,POL,2003,38204570
Poland,POL,2004,38182222
Poland,POL,2005,38165445
Poland,POL,2006,38141267
Poland,POL,2007,38120560
Poland,POL,2008,38125759
Poland,POL,2009,38151603
Poland,POL,2010,38042794
Poland,POL,2011,38063255
Poland,POL,2012,38063164
Poland,POL,2013,38040196
Poland,POL,2014,38011735
Poland,POL,2015,37986412
Poland,POL,2016,37970087
Poland,POL,2017,37974826
Poland,POL,2018,37974750
Poland,POL,2019,37965475
Poland,POL,2020,37899070
Poland,POL,2021,37747124
Portugal,PRT,1961,8929316
Portugal,PRT,1962,8993985
Portugal,PRT,1963,9030355
Portugal,PRT,1964,9035365
Portugal,PRT,1965,8998595
Portugal,PRT,1966,8930990
Portugal,PRT,1967,8874520
Portugal,PRT,1968,8836650
Portugal,PRT,1969,8757705
Portugal,PRT,1970,8680431
Portugal,PRT,1971,8643756
Portugal,PRT,1972,8630430
Portugal,PRT,1973,8633100
Portugal,PRT,1974,8754365
Portugal,PRT,1975,9093470
Portugal,PRT,1976,9355810
Portugal,PRT,1977,9455675
Portugal,PRT,1978,9558250
Portugal,PRT,1979,9661265
Portugal,PRT,1980,9766312
Portugal,PRT,1981,9851362
Portugal,PRT,1982,9911771
Portugal,PRT,1983,9957865
Portugal,PRT,1984,9996232
Portugal,PRT,1985,10023613
Portugal,PRT,1986,10032734
Portugal,PRT,1987,10030031
Portugal,PRT,1988,10019610
Portugal,PRT,1989,10005000
Portugal,PRT,1990,9983218
Portugal,PRT,1991,9960235
Portugal,PRT,1992,9952494
Portugal,PRT,1993,9964675
Portugal,PRT,1994,9991525
Portugal,PRT,1995,10026176
Portugal,PRT,1996,10063945
Portugal,PRT,1997,10108977
Portugal,PRT,1998,10160196
Portugal,PRT,1999,10217828
Portugal,PRT,2000,10289898
Portugal,PRT,2001,10362722
Portugal,PRT,2002,10419631
Portugal,PRT,2003,10458821
Portugal,PRT,2004,10483861
Portugal,PRT,2005,10503330
Portugal,PRT,2006,10522288
Portugal,PRT,2007,10542964
Portugal,PRT,2008,10558177
Portugal,PRT,2009,10568247
Portugal,PRT,2010,10573100
Portugal,PRT,2011,10557560
Portugal,PRT,2012,10514844
Portugal,PRT,2013,10457295
Portugal,PRT,2014,10401062
Portugal,PRT,2015,10358076
Portugal,PRT,2016,10325452
Portugal,PRT,2017,10300300
Portugal,PRT,2018,10283822
Portugal,PRT,2019,10286263
Portugal,PRT,2020,10297081
Portugal,PRT,2021,10325147
Romania,ROU,1961,18555250
Romania,ROU,1962,18676550
Romania,ROU,1963,18797850
Romania,ROU,1964,18919126
Romania,ROU,1965,19031576
Romania,ROU,1966,19215450
Romania,ROU,1967,19534242
Romania,ROU,1968,19799831
Romania,ROU,1969,20009141
Romania,ROU,1970,20250398
Romania,ROU,1971,20461567
Romania,ROU,1972,20657957
Romania,ROU,1973,20835681
Romania,ROU,1974,21029429
Romania,ROU,1975,21293583
Romania,ROU,1976,21551634
Romania,ROU,1977,21756096
Romania,ROU,1978,21951464
Romania,ROU,1979,22090488
Romania,ROU,1980,22207282
Romania,ROU,1981,22353070
Romania,ROU,1982,22475741
Romania,ROU,1983,22560478
Romania,ROU,1984,22640547
Romania,ROU,1985,22732999
Romania,ROU,1986,22836841
Romania,ROU,1987,22949430
Romania,ROU,1988,23057662
Romania,ROU,1989,23161458
Romania,ROU,1990,23201835
Romania,ROU,1991,23001155
Romania,ROU,1992,22794284
Romania,ROU,1993,22763280
Romania,ROU,1994,22730211
Romania,ROU,1995,22684270
Romania,ROU,1996,22619004
Romania,ROU,1997,22553978
Romania,ROU,1998,22507344
Romania,ROU,1999,22472040
Romania,ROU,2000,22442971
Romania,ROU,2001,22131970
Romania,ROU,2002,21730496
Romania,ROU,2003,21574326
Romania,ROU,2004,21451748
Romania,ROU,2005,21319685
Romania,ROU,2006,21193760
Romania,ROU,2007,20882982
Romania,ROU,2008,20537875
Romania,ROU,2009,20367487
Romania,ROU,2010,20246871
Romania,ROU,2011,20147528
Romania,ROU,2012,20058035
Romania,ROU,2013,19983693
Romania,ROU,2014,19908979
Romania,ROU,2015,19815616
Romania,ROU,2016,19702267
Romania,ROU,2017,19588715
Romania,ROU,2018,19473970
Romania,ROU,2019,19371648
Romania,ROU,2020,19265250
Romania,ROU,2021,19119880
Russian Federation,RUS,1961,121236000
Russian Federation,RUS,1962,122591000
Russian Federation,RUS,1963,123960000
Russian Federation,RUS,1964,125345000
Russian Federation,RUS,1965,126745000
Russian Federation,RUS,1966,127468000
Russian Federation,RUS,1967,128196000
Russian Federation,RUS,1968,128928000
Russian Federation,RUS,1969,129664000
Russian Federation,RUS,1970,130404000
Russian Federation,RUS,1971,131155000
Russian Federation,RUS,1972,131909000
Russian Federation,RUS,1973,132669000
Russian Federation,RUS,1974,133432000
Russian Federation,RUS,1975,134200000
Russian Federation,RUS,1976,135147000
Russian Federation,RUS,1977,136100000
Russian Federation,RUS,1978,137060000
Russian Federation,RUS,1979,138027000
Russian Federation,RUS,1980,139010000
Russian Federation,RUS,1981,139941000
Russian Federation,RUS,1982,140823000
Russian Federation,RUS,1983,141668000
Russian Federation,RUS,1984,142745000
Russian Federation,RUS,1985,143858000
Russian Federation,RUS,1986,144894000
Russian Federation,RUS,1987,145908000
Russian Federation,RUS,1988,146857000
Russian Federation,RUS,1989,147721000
Russian Federation,RUS,1990,147969407
Russian Federation,RUS,1991,148394216
Russian Federation,RUS,1992,148538197
Russian Federation,RUS,1993,148458777
Russian Federation,RUS,1994,148407912
Russian Federation,RUS,1995,148375787
Russian Federation,RUS,1996,148160129
Russian Federation,RUS,1997,147915361
Russian Federation,RUS,1998,147670784
Russian Federation,RUS,1999,147214776
Russian Federation,RUS,2000,146596869
Russian Federation,RUS,2001,145976482
Russian Federation,RUS,2002,145306497
Russian Federation,RUS,2003,144648618
Russian Federation,RUS,2004,144067316
Russian Federation,RUS,2005,143518814
Russian Federation,RUS,2006,143049637
Russian Federation,RUS,2007,142805114
Russian Federation,RUS,2008,142742366
Russian Federation,RUS,2009,142785349
Russian Federation,RUS,2010,142849468
Russian Federation,RUS,2011,142960908
Russian Federation,RUS,2012,143201721
Russian Federation,RUS,2013,143506995
Russian Federation,RUS,2014,143819667
Russian Federation,RUS,2015,144096870
Russian Federation,RUS,2016,144342397
Russian Federation,RUS,2017,144496739
Russian Federation,RUS,2018,144477859
Russian Federation,RUS,2019,144406261
Russian Federation,RUS,2020,144073139
Russian Federation,RUS,2021,143449286
Slovak Republic,SVK,1961,4191667
Slovak Republic,SVK,1962,4238188
Slovak Republic,SVK,1963,4282017
Slovak Republic,SVK,1964,4327341
Slovak Republic,SVK,1965,4370983
Slovak Republic,SVK,1966,4411666
Slovak Republic,SVK,1967,4449367
Slovak Republic,SVK,1968,4483915
Slovak Republic,SVK,1969,4518607
Slovak Republic,SVK,1970,4538223
Slovak Republic,SVK,1971,4557449
Slovak Republic,SVK,1972,4596622
Slovak Republic,SVK,1973,4641445
Slovak Republic,SVK,1974,4689623
Slovak Republic,SVK,1975,4739105
Slovak Republic,SVK,1976,4789507
Slovak Republic,SVK,1977,4840501
Slovak Republic,SVK,1978,4890125
Slovak Republic,SVK,1979,4938973
Slovak Republic,SVK,1980,4979815
Slovak Republic,SVK,1981,5016105
Slovak Republic,SVK,1982,5055099
Slovak Republic,SVK,1983,5091971
Slovak Republic,SVK,1984,5127097
Slovak Republic,SVK,1985,5161768
Slovak Republic,SVK,1986,5193838
Slovak Republic,SVK,1987,5222840
Slovak Republic,SVK,1988,5250596
Slovak Republic,SVK,1989,5275942
Slovak Republic,SVK,1990,5299187
Slovak Republic,SVK,1991,5303294
Slovak Republic,SVK,1992,5305016
Slovak Republic,SVK,1993,5325305
Slovak Republic,SVK,1994,5346331
Slovak Republic,SVK,1995,5361999
Slovak Republic,SVK,1996,5373361
Slovak Republic,SVK,1997,5383291
Slovak Republic,SVK,1998,5390516
Slovak Republic,SVK,1999,5396020
Slovak Republic,SVK,2000,5388720
Slovak Republic,SVK,2001,5378867
Slovak Republic,SVK,2002,5376912
Slovak Republic,SVK,2003,5373374
Slovak Republic,SVK,2004,5372280
Slovak Republic,SVK,2005,5372807
Slovak Republic,SVK,2006,5373054
Slovak Republic,SVK,2007,5374622
Slovak Republic,SVK,2008,5379233
Slovak Republic,SVK,2009,5386406
Slovak Republic,SVK,2010,5391428
Slovak Republic,SVK,2011,5398384
Slovak Republic,SVK,2012,5407579
Slovak Republic,SVK,2013,5413393
Slovak Republic,SVK,2014,5418649
Slovak Republic,SVK,2015,5423801
Slovak Republic,SVK,2016,5430798
Slovak Republic,SVK,2017,5439232
Slovak Republic,SVK,2018,5446771
Slovak Republic,SVK,2019,5454147
Slovak Republic,SVK,2020,5458827
Slovak Republic,SVK,2021,5447247
Slovenia,SVN,1961,1594131
Slovenia,SVN,1962,1603649
Slovenia,SVN,1963,1616971
Slovenia,SVN,1964,1632114
Slovenia,SVN,1965,1649160
Slovenia,SVN,1966,1669905
Slovenia,SVN,1967,1689528
Slovenia,SVN,1968,1704546
Slovenia,SVN,1969,1713874
Slovenia,SVN,1970,1724891
Slovenia,SVN,1971,1738335
Slovenia,SVN,1972,1752233
Slovenia,SVN,1973,1766697
Slovenia,SVN,1974,1776132
Slovenia,SVN,1975,1793581
Slovenia,SVN,1976,1820249
Slovenia,SVN,1977,1842377
Slovenia,SVN,1978,1862548
Slovenia,SVN,1979,1882599
Slovenia,SVN,1980,1901315
Slovenia,SVN,1981,1906531
Slovenia,SVN,1982,1910334
Slovenia,SVN,1983,1922321
Slovenia,SVN,1984,1932154
Slovenia,SVN,1985,1941641
Slovenia,SVN,1986,1965964
Slovenia,SVN,1987,1989776
Slovenia,SVN,1988,1995196
Slovenia,SVN,1989,1996351
Slovenia,SVN,1990,1998161
Slovenia,SVN,1991,1999429
Slovenia,SVN,1992,1996498
Slovenia,SVN,1993,1991746
Slovenia,SVN,1994,1989443
Slovenia,SVN,1995,1989872
Slovenia,SVN,1996,1988628
Slovenia,SVN,1997,1985956
Slovenia,SVN,1998,1981629
Slovenia,SVN,1999,1983045
Slovenia,SVN,2000,1988925
Slovenia,SVN,2001,1992060
Slovenia,SVN,2002,1994530
Slovenia,SVN,2003,1995733
Slovenia,SVN,2004,1997012
Slovenia,SVN,2005,2000474
Slovenia,SVN,2006,2006868
Slovenia,SVN,2007,2018122
Slovenia,SVN,2008,2021316
Slovenia,SVN,2009,2039669
Slovenia,SVN,2010,2048583
Slovenia,SVN,2011,2052843
Slovenia,SVN,2012,2057159
Slovenia,SVN,2013,2059953
Slovenia,SVN,2014,2061980
Slovenia,SVN,2015,2063531
Slovenia,SVN,2016,2065042
Slovenia,SVN,2017,2066388
Slovenia,SVN,2018,2073894
Slovenia,SVN,2019,2088385
Slovenia,SVN,2020,2102419
Slovenia,SVN,2021,2108079
Sweden,SWE,1961,7519998
Sweden,SWE,1962,7561588
Sweden,SWE,1963,7604328
Sweden,SWE,1964,7661354
Sweden,SWE,1965,7733853
Sweden,SWE,1966,7807797
Sweden,SWE,1967,7867931
Sweden,SWE,1968,7912273
Sweden,SWE,1969,7968072
Sweden,SWE,1970,8042801
Sweden,SWE,1971,8098334
Sweden,SWE,1972,8122300
Sweden,SWE,1973,8136312
Sweden,SWE,1974,8159955
Sweden,SWE,1975,8192437
Sweden,SWE,1976,8222286
Sweden,SWE,1977,8251540
Sweden,SWE,1978,8275599
Sweden,SWE,1979,8293678
Sweden,SWE,1980,8310531
Sweden,SWE,1981,8320503
Sweden,SWE,1982,8325263
Sweden,SWE,1983,8329033
Sweden,SWE,1984,8336605
Sweden,SWE,1985,8350386
Sweden,SWE,1986,8369829
Sweden,SWE,1987,8397804
Sweden,SWE,1988,8436489
Sweden,SWE,1989,8492964
Sweden,SWE,1990,8558835
Sweden,SWE,1991,8617375
Sweden,SWE,1992,8668067
Sweden,SWE,1993,8718561
Sweden,SWE,1994,8780745
Sweden,SWE,1995,8826939
Sweden,SWE,1996,8840998
Sweden,SWE,1997,8846062
Sweden,SWE,1998,8850974
Sweden,SWE,1999,8857874
Sweden,SWE,2000,8872109
Sweden,SWE,2001,8895960
Sweden,SWE,2002,8924958
Sweden,SWE,2003,8958229
Sweden,SWE,2004,8993531
Sweden,SWE,2005,9029572
Sweden,SWE,2006,9080505
Sweden,SWE,2007,9148092
Sweden,SWE,2008,9219637
Sweden,SWE,2009,9298515
Sweden,SWE,2010,9378126
Sweden,SWE,2011,9449213
Sweden,SWE,2012,9519374
Sweden,SWE,2013,9600379
Sweden,SWE,2014,9696110
Sweden,SWE,2015,9799186
Sweden,SWE,2016,9923085
Sweden,SWE,2017,10057698
Sweden,SWE,2018,10175214
Sweden,SWE,2019,10278887
Sweden,SWE,2020,10353442
Sweden,SWE,2021,10415811
Turkiye,TUR,1961,28255002
Turkiye,TUR,1962,29033647
Turkiye,TUR,1963,29827877
Turkiye,TUR,1964,30612821
Turkiye,TUR,1965,31374536
Turkiye,TUR,1966,32172785
Turkiye,TUR,1967,33026490
Turkiye,TUR,1968,33884075
Turkiye,TUR,1969,34721990
Turkiye,TUR,1970,35540990
Turkiye,TUR,1971,36359957
Turkiye,TUR,1972,37188035
Turkiye,TUR,1973,38028236
Turkiye,TUR,1974,38863420
Turkiye,TUR,1975,39673590
Turkiye,TUR,1976,40500997
Turkiye,TUR,1977,41385656
Turkiye,TUR,1978,42292206
Turkiye,TUR,1979,43187476
Turkiye,TUR,1980,44089069
Turkiye,TUR,1981,44981877
Turkiye,TUR,1982,45949991
Turkiye,TUR,1983,47026425
Turkiye,TUR,1984,48106764
Turkiye,TUR,1985,49175673
Turkiye,TUR,1986,50223885
Turkiye,TUR,1987,51250152
Turkiye,TUR,1988,52275890
Turkiye,TUR,1989,53305234
Turkiye,TUR,1990,54324142
Turkiye,TUR,1991,55321172
Turkiye,TUR,1992,56302037
Turkiye,TUR,1993,57296008
Turkiye,TUR,1994,58310245
Turkiye,TUR,1995,59305490
Turkiye,TUR,1996,60293786
Turkiye,TUR,1997,61277426
Turkiye,TUR,1998,62242204
Turkiye,TUR,1999,63185615
Turkiye,TUR,2000,64113547
